ID,gre,mesoregiao,tipoEscola,serie,sexo,idade,afTL,diasAFMV,afmvH,afmvMin,tvSemH,tvSemMin,tvFdsH,tvFdsMin,mediaTV_sem,media_sed_tv,pcSemH,pcSemMin,pcFdsH,pcFdsMin,mediaPC_sem,media_sed_pc,vgSemH,vgSemMin,vgFdsH,vgFdsMin,mediaVG_sem,media_sed_vg,sptSemH,sptSemMin,sptFdsH,sptFdsMin,mediaSPT_sem,media_sed_spt,massa,estatura
5824,15,4,5,3,1,17,1,4,1,0,3,0,5,0,3.57,1,2,0,3,0,2.29,1,0,0,0,0,0.00,2,5,0,5,0,5.00,1,86.4,186.0
5825,15,4,5,3,2,16,1,3,2,0,0,10,0,20,0.21,2,0,0,0,20,0.10,2,0,0,0,0,0.00,2,0,40,1,0,0.76,2,53.0,161.0
5826,15,4,5,3,1,17,1,6,1,45,0,15,1,0,0.46,2,0,30,1,30,0.79,2,0,0,0,0,0.00,2,10,0,2,0,7.71,1,62.5,177.0
5827,15,4,5,3,2,16,2,5,1,0,2,0,4,0,2.57,1,2,0,3,0,2.29,1,0,0,0,0,0.00,2,4,0,6,0,4.57,1,60.0,159.0
5828,15,4,5,3,1,17,1,4,2,0,1,30,5,0,2.50,1,3,0,3,0,3.00,1,1,0,1,0,1.00,2,1,0,3,0,1.57,2,60.0,169.5
5829,15,4,5,3,1,16,1,6,1,0,1,30,5,0,2.50,1,1,30,3,0,1.93,2,0,0,0,0,0.00,2,3,0,10,30,5.14,1,61.3,175.5
5830,15,4,5,3,1,17,2,1,0,0,0,0,0,0,0.00,2,1,0,0,30,0.86,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,61.0,163.5
5831,15,4,5,3,1,18,1,3,1,30,3,30,6,30,4.36,1,2,30,5,30,3.36,1,0,0,0,0,0.00,2,6,30,12,30,8.21,1,73.2,167.0
5832,15,4,5,3,2,17,2,1,,,4,0,8,0,5.14,1,2,0,3,0,2.29,1,0,0,0,0,0.00,2,5,0,12,0,7.00,1,55.3,158.0
5833,15,4,5,3,2,17,2,3,1,30,3,30,5,30,4.07,1,1,30,3,40,2.12,1,0,0,0,0,0.00,2,4,30,7,30,5.36,1,46.7,152.0
5834,15,4,5,3,1,17,2,1,0,0,2,0,3,0,2.29,1,3,0,5,0,3.57,1,1,0,2,0,1.29,2,4,0,10,0,5.71,1,73.3,169.5
5836,15,4,5,1,2,15,1,2,0,30,0,20,3,0,1.10,2,1,30,2,0,1.64,2,0,0,0,0,0.00,2,0,30,1,0,0.64,2,48.1,157.0
5837,15,4,5,1,1,15,1,6,2,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,40,3,0,2.05,1,92.0,184.5
5838,15,4,5,1,2,15,2,4,0,30,0,0,13,40,3.90,1,0,30,1,50,0.88,2,0,0,0,0,0.00,2,0,0,12,0,3.43,1,53.0,153.0
5839,15,4,5,1,1,16,1,6,0,30,0,0,24,0,6.86,1,1,30,1,0,1.36,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,78.0,175.0
5840,15,4,5,1,1,15,1,4,3,40,1,30,3,0,1.93,2,1,0,5,0,2.14,1,0,0,0,0,0.00,2,2,0,2,0,2.00,2,69.0,175.0
5841,15,4,5,1,1,15,1,2,0,50,0,0,7,0,2.00,2,0,0,0,0,0.00,2,5,0,0,0,3.57,1,17,0,24,0,19.00,1,50.6,173.5
5842,15,4,5,1,2,15,1,5,0,30,0,50,1,30,1.02,2,1,30,2,20,1.74,2,0,0,0,0,0.00,2,2,50,4,30,3.31,1,46.0,154.0
5843,15,4,5,1,1,16,1,8,2,0,2,0,0,0,1.43,2,0,0,1,0,0.29,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,70.0,179.5
5844,15,4,5,1,1,15,1,4,3,0,2,0,1,0,1.71,2,0,30,0,50,0.60,2,0,0,0,0,0.00,2,3,0,5,0,3.57,1,61.4,179.0
5845,15,4,5,1,1,15,1,8,2,30,1,30,15,0,5.36,1,0,45,0,45,0.75,2,0,0,0,0,0.00,2,6,0,16,0,8.86,1,66.7,167.0
5846,15,4,5,1,1,15,1,4,1,30,0,30,0,0,0.36,2,6,0,6,0,6.00,1,0,0,0,0,0.00,2,4,0,10,0,5.71,1,43.8,166.0
5847,15,4,5,1,1,15,1,4,2,30,0,0,0,40,0.19,2,2,0,12,0,4.86,1,0,0,0,0,0.00,2,24,0,24,0,24.00,1,78.1,177.0
5848,15,4,5,1,1,15,2,1,0,30,0,0,7,30,2.14,1,3,0,2,30,2.86,1,0,0,0,0,0.00,2,7,0,24,0,11.86,1,84.0,175.0
5849,15,4,5,1,1,16,2,4,1,0,0,40,10,0,3.33,1,1,0,0,30,0.86,2,2,0,2,0,2.00,2,6,0,6,0,6.00,1,119.0,182.0
5850,15,4,5,1,1,16,1,6,4,0,0,30,2,0,0.93,2,2,0,4,0,2.57,1,0,30,2,0,0.93,2,0,0,0,0,0.00,2,82.0,180.0
5851,15,4,5,1,2,15,2,3,1,30,5,0,10,30,6.57,1,2,30,3,0,2.64,1,0,0,0,0,0.00,2,6,0,12,0,7.71,1,43.9,161.0
5852,15,4,5,1,2,15,2,2,1,0,0,0,1,0,0.29,2,3,0,1,0,2.43,1,0,0,0,0,0.00,2,4,0,24,0,9.71,1,59.3,160.0
5853,15,4,5,1,2,15,1,3,0,30,0,0,3,40,1.05,2,1,40,2,0,1.76,2,0,0,0,0,0.00,2,1,0,24,0,7.57,1,47.6,159.0
5854,15,4,5,1,1,15,1,8,2,0,1,0,3,0,1.57,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,0,16,0,8.14,1,48.0,166.0
5855,15,4,5,1,2,15,2,3,0,30,3,0,5,0,3.57,1,0,30,2,0,0.93,2,0,0,0,0,0.00,2,2,0,10,0,4.29,1,45.5,153.0
5856,15,4,5,1,2,16,1,3,1,0,3,0,1,0,2.43,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,2,0,3,0,2.29,1,73.0,157.0
5857,15,4,5,1,2,15,1,2,1,0,1,0,4,0,1.86,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,52.4,157.5
5858,15,4,5,1,2,15,1,6,1,30,1,0,3,0,1.57,2,1,30,2,0,1.64,2,0,0,0,0,0.00,2,4,30,24,0,10.07,1,67.2,171.0
5859,15,4,5,1,2,16,2,1,0,0,1,0,2,0,1.29,2,1,0,2,0,1.29,2,0,0,0,0,0.00,2,2,0,3,0,2.29,1,53.2,163.0
5860,15,4,5,1,2,16,2,1,0,20,2,30,1,30,2.21,1,3,0,4,0,3.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,56.0,147.0
5861,15,4,5,1,2,15,2,5,2,30,0,0,5,0,1.43,2,2,0,2,0,2.00,2,1,0,3,0,1.57,2,2,0,2,0,2.00,2,53.0,159.5
5862,15,4,5,1,2,16,1,3,1,30,0,0,2,30,0.71,2,0,0,0,30,0.14,2,0,0,0,0,0.00,2,1,30,4,30,2.36,1,66.0,158.0
5864,15,4,5,1,2,16,1,7,1,40,0,0,0,0,0.00,2,0,0,1,30,0.43,2,0,0,0,0,0.00,2,2,0,2,0,2.00,2,55.4,157.0
5865,15,4,5,1,2,15,1,4,0,40,1,0,4,0,1.86,2,2,0,4,0,2.57,1,0,0,0,0,0.00,2,15,0,24,0,17.57,1,52.1,159.5
5866,15,4,5,1,2,15,2,1,0,0,0,30,2,0,0.93,2,0,30,0,0,0.36,2,0,0,0,0,0.00,2,0,40,2,0,1.05,2,47.4,161.5
5867,15,4,5,1,2,16,1,7,2,0,0,30,3,0,1.21,2,3,0,0,0,2.14,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,58.2,151.0
5868,15,4,5,1,2,15,2,2,0,30,1,0,2,0,1.29,2,0,20,2,0,0.81,2,0,0,0,0,0.00,2,2,30,5,0,3.21,1,45.7,164.0
5869,15,4,5,1,2,15,2,1,0,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,30,19,30,9.50,1,63.9,151.0
5870,15,4,5,1,1,14,1,5,2,50,0,40,3,30,1.48,2,1,30,2,30,1.79,2,3,0,5,0,3.57,1,6,0,18,0,9.43,1,81.0,172.5
5871,15,4,5,1,2,15,1,6,1,30,0,30,2,0,0.93,2,2,0,0,0,1.43,2,1,0,1,0,1.00,2,2,0,24,0,8.29,1,61.0,163.0
5872,15,4,5,1,2,15,2,2,0,0,0,30,4,50,1.74,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,20,2,20,0.90,2,50.8,159.5
5873,15,4,5,1,2,15,1,3,0,40,0,0,3,0,0.86,2,0,30,1,30,0.79,2,0,0,0,0,0.00,2,4,0,19,0,8.29,1,71.5,159.0
5874,15,4,5,1,1,15,1,7,1,30,0,30,0,0,0.36,2,1,30,10,30,4.07,1,0,0,1,0,0.29,2,2,30,0,30,1.93,2,54.6,172.0
5875,15,4,2,1,1,17,2,8,12,0,0,30,2,0,0.93,2,0,30,0,30,0.50,2,1,0,1,0,1.00,2,12,0,12,0,12.00,1,63.0,166.0
5876,15,4,2,1,1,15,1,1,1,25,5,0,0,0,3.57,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,44.9,161.5
5877,15,4,2,1,2,15,2,3,0,0,8,30,7,50,8.31,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,43.3,148.0
5878,15,4,2,1,2,14,2,4,0,0,10,40,12,30,11.19,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,42.8,158.5
5879,15,4,2,1,2,15,2,1,1,0,10,0,12,50,10.81,1,2,55,1,0,2.37,1,0,0,0,0,0.00,2,13,55,12,0,13.37,1,40.6,154.5
5880,15,4,2,1,2,15,1,3,0,0,2,30,3,0,2.64,1,1,30,1,30,1.50,2,0,0,0,0,0.00,2,0,20,3,30,1.24,2,39.8,155.0
5881,15,4,2,1,2,15,2,2,1,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,0,7,0,4.86,1,63.1,159.0
5882,15,4,2,1,2,15,1,2,3,30,7,0,7,0,7.00,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,30,0,0,2.50,1,49.8,154.0
5883,15,4,2,1,1,15,1,8,5,0,3,0,3,0,3.00,1,1,30,4,0,2.21,1,3,30,5,0,3.93,1,2,0,4,0,2.57,1,59.3,177.0
5884,15,4,2,1,2,15,1,2,1,50,1,0,5,0,2.14,1,2,0,4,0,2.57,1,0,0,0,0,0.00,2,4,0,24,0,9.71,1,51.6,160.5
5885,15,4,2,1,1,16,1,1,0,0,8,0,10,0,8.57,1,0,0,0,0,0.00,2,4,0,12,0,6.29,1,0,0,0,0,0.00,2,67.9,180.0
5886,15,4,2,1,1,17,1,3,2,20,0,0,2,5,0.60,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,49.0,169.0
5887,15,4,2,1,2,14,1,2,1,30,3,40,4,20,3.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,30,2,30,4.64,1,45.7,158.0
5888,15,4,2,1,2,15,1,2,1,0,3,0,1,0,2.43,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,0,2,30,4.29,1,91.6,163.0
5889,15,4,2,1,1,17,1,2,1,30,1,10,2,30,1.55,2,0,0,0,0,0.00,2,0,30,0,0,0.36,2,0,0,0,0,0.00,2,57.7,177.5
5890,15,4,2,1,1,15,1,3,2,0,4,0,6,0,4.57,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,58.6,174.0
5891,15,4,2,1,1,15,1,3,2,0,5,0,0,0,3.57,1,0,0,0,0,0.00,2,0,0,2,0,0.57,2,3,0,2,0,2.71,1,60.0,168.5
5892,15,4,2,1,2,16,1,8,9,0,3,0,0,0,2.14,1,0,0,0,0,0.00,2,1,0,5,0,2.14,1,5,0,4,0,4.71,1,54.0,158.0
5893,15,4,2,1,2,18,2,3,1,0,3,30,12,50,6.17,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,12,50,10.81,1,58.9,165.0
5895,15,4,2,1,2,15,1,1,0,0,1,30,2,30,1.79,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,30,24,0,10.07,1,43.7,154.0
5896,15,4,2,1,1,16,2,3,1,30,3,20,3,20,3.33,1,0,0,0,0,0.00,2,0,0,3,30,1.00,2,0,0,4,0,1.14,2,56.3,163.0
5897,15,4,2,1,2,15,1,1,1,0,0,0,2,0,0.57,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,30,6,50,5.17,1,61.3,157.0
5898,15,4,2,1,2,15,1,4,1,15,1,30,2,40,1.83,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,30,2,40,1.12,2,53.6,152.5
5899,15,4,2,1,2,19,1,2,1,50,2,30,3,30,2.79,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,50,10,10,6.36,1,37.4,144.0
5900,15,4,2,1,2,15,1,4,7,0,1,0,8,0,3.00,1,10,0,12,0,10.57,1,0,0,0,0,0.00,2,24,0,24,0,24.00,1,63.3,159.0
5901,15,4,2,1,2,16,1,5,17,0,9,0,2,30,7.14,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,14,30,2,0,10.93,1,45.3,150.0
5902,15,4,2,1,2,15,1,5,1,30,24,0,2,30,17.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,0,24,0,10.43,1,49.9,167.5
5903,15,4,2,1,1,17,2,1,0,10,3,0,1,0,2.43,1,1,0,2,0,1.29,2,0,0,0,0,0.00,2,14,0,1,0,10.29,1,48.5,164.0
5904,15,4,2,1,2,17,2,1,0,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,25,0,30,0.44,2,134.0,179.0
5905,15,4,2,1,2,16,1,3,0,20,3,0,1,0,2.43,1,1,0,1,0,1.00,2,0,0,0,0,0.00,2,10,0,9,0,9.71,1,58.5,152.0
5906,15,4,2,1,2,18,1,1,0,12,1,50,0,0,1.31,2,0,0,2,30,0.71,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,48.1,156.0
5907,15,4,2,1,2,18,2,1,0,5,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,60.2,161.0
5908,15,4,2,1,1,16,1,4,1,30,5,0,4,0,4.71,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,7,0,7.71,1,59.4,179.0
5909,15,4,2,1,2,19,1,3,6,30,3,30,5,30,4.07,1,0,0,2,30,0.71,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,57.4,155.0
5910,15,4,2,1,2,17,2,1,0,0,1,0,0,30,0.86,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,42.0,152.0
5911,15,4,2,1,2,16,1,4,1,50,1,0,0,0,0.71,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,53.0,166.0
5912,15,4,2,1,1,18,1,6,1,0,0,30,2,40,1.12,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,70.1,166.0
5913,15,4,2,1,1,16,1,8,2,30,3,0,4,0,3.29,1,2,0,2,0,2.00,2,1,0,3,0,1.57,2,4,30,4,30,4.50,1,45.0,159.0
5916,15,4,2,1,2,17,2,1,,,7,10,9,0,7.69,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,7,0,9,0,7.57,1,59.0,159.0
5917,15,4,2,1,2,19,2,1,0,30,6,0,7,0,6.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,9,0,15,0,10.71,1,105.0,161.0
5918,15,4,2,1,1,17,1,8,4,30,0,45,2,0,1.11,2,0,30,0,0,0.36,2,0,0,0,0,0.00,2,18,0,19,30,18.43,1,75.1,179.0
5919,15,4,2,1,2,16,1,2,0,30,6,36,4,0,5.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,30,2,0,1.64,2,64.4,165.0
5920,15,4,2,1,2,18,1,1,0,0,5,0,3,0,4.43,1,0,0,2,0,0.57,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,46.0,164.0
5921,15,4,2,1,2,17,1,4,0,45,6,0,7,0,6.29,1,1,0,2,0,1.29,2,0,0,0,0,0.00,2,11,0,9,0,10.43,1,60.8,161.5
5922,15,4,2,1,1,18,1,4,0,50,2,50,3,50,3.12,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,40,2,0,1.05,2,60.8,161.0
5923,15,4,2,1,2,17,1,1,0,0,4,0,24,0,9.71,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,51.0,152.5
5924,15,4,2,1,1,18,1,2,1,30,3,0,1,0,2.43,1,2,0,4,0,2.57,1,0,0,0,0,0.00,2,0,0,5,0,1.43,2,59.4,173.5
5925,15,4,2,1,1,18,1,1,0,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,0,0,17.14,1,66.6,169.0
5927,15,4,2,1,1,16,2,1,2,0,1,0,0,0,0.71,2,0,0,0,0,0.00,2,2,0,4,0,2.57,1,0,0,0,0,0.00,2,57.3,170.0
5928,15,4,2,1,2,17,2,1,0,40,3,0,2,0,2.71,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,0,4,0,3.29,1,47.6,155.5
5930,15,4,2,1,1,19,2,3,,,6,0,0,0,4.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,69.0,169.0
5931,15,4,2,1,2,16,1,1,0,50,3,0,7,0,4.14,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,10,0,8.57,1,65.5,160.0
5932,15,4,2,1,2,17,1,1,0,0,2,30,0,0,1.79,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,69.0,158.0
5933,15,4,2,1,2,18,2,1,0,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,62.6,146.0
5935,15,4,2,1,2,17,2,1,0,0,4,0,0,0,2.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,14,0,3,0,10.86,1,54.8,158.0
5936,15,4,2,1,2,17,1,1,0,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,53.9,155.0
5937,15,4,2,1,1,15,1,6,1,40,1,0,11,0,3.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,44.4,160.0
5938,15,4,2,1,1,15,2,1,3,10,1,30,6,30,2.93,1,4,10,3,20,3.93,1,0,0,0,0,0.00,2,0,30,0,0,0.36,2,49.5,179.0
5939,15,4,2,1,2,15,1,2,1,0,1,30,4,0,2.21,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,24,0,14.00,1,66.3,153.0
5940,15,4,2,1,1,14,1,3,3,30,0,0,10,5,2.88,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,54.8,163.0
5941,15,4,2,1,1,15,1,4,2,0,1,0,5,0,2.14,1,0,0,0,0,0.00,2,0,0,0,30,0.14,2,6,0,6,0,6.00,1,53.2,168.5
5942,15,4,2,1,1,15,1,3,1,30,2,0,7,0,3.43,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,39.3,162.0
5953,15,4,2,1,1,15,2,1,0,10,1,0,3,0,1.57,2,0,0,0,0,0.00,2,0,30,1,0,0.64,2,1,0,3,0,1.57,2,42.7,167.0
5944,15,4,2,1,1,16,1,6,2,30,3,0,5,0,3.57,1,1,30,2,0,1.64,2,0,0,0,0,0.00,2,3,0,7,0,4.14,1,60.8,177.0
5945,15,4,2,1,2,15,2,1,0,0,1,0,5,0,2.14,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,7,0,24,0,11.86,1,47.1,152.0
5946,15,4,2,1,2,14,1,2,2,40,0,0,6,59,2.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,75.7,165.0
5947,15,4,2,1,1,15,1,5,0,35,10,30,10,0,10.36,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,0,1,30,1.14,2,43.5,165.0
5948,15,4,2,1,1,15,1,3,0,35,10,30,10,0,10.36,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,40,1,30,0.90,2,43.6,157.0
5949,15,4,2,1,2,14,1,2,1,30,14,40,1,50,11.00,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,30,6,40,5.83,1,42.6,150.0
5950,15,4,2,1,2,15,1,6,1,30,3,50,5,20,4.26,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,37.5,150.5
5951,15,4,2,1,2,17,1,1,0,30,4,30,2,0,3.79,1,1,0,4,0,1.86,2,0,0,0,0,0.00,2,10,0,10,0,10.00,1,84.6,158.0
5953,15,4,2,1,1,16,1,4,0,50,0,30,1,30,0.79,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,50,11,0,3.74,1,42.7,167.0
5954,15,4,2,1,1,16,1,3,2,30,2,30,5,35,3.38,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,1,25,0.40,2,53.3,165.0
5955,15,4,2,1,1,14,1,3,1,30,2,30,3,20,2.74,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,1,20,0.38,2,51.6,161.0
5956,15,4,2,1,1,15,2,2,1,30,2,0,1,0,1.71,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,0,16,0,8.14,1,63.8,185.5
5957,15,4,2,1,1,16,2,2,1,30,2,30,3,30,2.79,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,58.4,171.0
5958,15,4,2,1,1,14,2,3,1,30,2,20,10,30,4.67,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,53.8,165.0
5959,15,4,2,1,2,15,1,3,1,30,3,0,5,0,3.57,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,47.8,153.0
5960,15,4,2,1,2,15,1,3,1,40,19,10,20,40,19.60,1,21,40,22,0,21.76,1,0,0,0,0,0.00,2,5,0,10,0,6.43,1,40.2,156.0
5962,15,4,2,1,1,15,1,3,1,30,0,0,1,10,0.33,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,20,0,0,0.95,2,49.2,164.0
5963,15,4,2,1,2,16,1,2,0,30,2,0,3,0,2.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,10,0,10.00,1,52.0,157.0
5965,15,4,3,2,1,18,2,1,1,15,1,0,0,40,0.90,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,50,0,0,0.60,2,74.7,164.0
5966,15,4,3,2,1,19,1,1,0,30,4,0,3,0,3.71,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,45.8,157.0
5968,15,4,3,2,2,18,2,6,0,0,4,0,4,0,4.00,1,2,0,1,0,1.71,2,0,0,0,0,0.00,2,24,0,10,0,20.00,1,47.9,155.0
5970,15,4,3,2,2,18,2,1,0,0,0,0,0,0,0.00,2,1,30,0,30,1.21,2,0,0,0,0,0.00,2,2,50,3,0,2.88,1,75.8,156.0
5971,15,4,3,2,,18,1,6,1,0,2,0,20,0,7.14,1,40,0,0,0,28.57,1,0,0,0,0,0.00,2,24,30,24,0,24.36,1,64.9,170.0
5972,15,4,3,2,2,17,1,2,0,0,2,0,2,0,2.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,72.3,156.0
5973,15,4,3,2,1,19,1,8,2,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,65.8,171.0
5974,15,4,3,2,,18,1,2,,,0,0,0,30,0.14,2,0,0,0,10,0.05,2,0,0,0,0,0.00,2,3,0,0,30,2.29,1,54.7,163.0
5975,15,4,3,2,1,17,1,6,1,40,0,30,0,15,0.43,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,30,1,0,4.21,1,48.8,158.0
5977,15,4,3,2,1,17,2,1,0,30,2,0,1,0,1.71,2,0,30,0,30,0.50,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,70.0,169.0
5980,15,4,3,2,1,16,2,1,0,0,0,30,0,30,0.50,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,0,3,0,3.00,1,71.1,174.5
5981,14,5,5,2,2,16,2,1,0,0,2,30,1,30,2.21,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,24,0,6.86,1,44.4,152.0
5982,14,5,5,2,2,16,2,1,0,0,2,30,4,50,3.17,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,12,0,9.14,1,60.0,162.0
5983,14,5,5,2,1,16,1,2,1,30,2,0,12,0,4.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,20,0,22,0,20.57,1,69.2,177.0
5984,14,5,5,2,1,17,1,4,0,45,2,30,2,0,2.36,1,3,0,4,0,3.29,1,9,0,9,30,9.14,1,20,0,24,0,21.14,1,59.9,175.0
5985,14,5,5,2,2,17,2,1,1,20,0,0,5,30,1.57,2,0,0,1,0,0.29,2,0,0,0,0,0.00,2,7,0,15,0,9.29,1,62.9,163.0
5986,14,5,5,2,1,15,1,6,2,30,1,0,2,30,1.43,2,1,0,3,0,1.57,2,0,0,0,0,0.00,2,4,0,10,30,5.86,1,55.1,176.0
5987,14,5,5,2,2,16,2,3,2,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,30,1,30,1.50,2,51.5,160.0
5988,14,5,5,2,1,16,1,8,2,30,1,0,2,30,1.43,2,6,0,24,0,11.14,1,5,0,6,0,5.29,1,4,0,8,0,5.14,1,75.7,185.0
5989,14,5,5,2,2,16,1,6,1,0,30,0,10,0,24.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,20,0,20,0,20.00,1,57.0,160.0
5990,14,5,5,2,1,16,2,1,0,0,12,0,24,0,15.43,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,0,12,0,5.57,1,81.5,171.0
5991,14,5,5,2,2,16,2,2,1,20,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,15,0,10.00,1,60.7,152.0
5992,14,5,5,2,2,15,1,3,1,30,0,0,2,0,0.57,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,60.0,158.0
5993,14,5,5,2,2,15,1,3,1,0,1,0,2,0,1.29,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,46.5,161.0
5994,14,5,5,2,2,15,1,1,0,0,1,0,1,0,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,52.1,152.0
5995,14,5,5,2,1,16,2,8,1,30,3,20,1,20,2.76,1,1,0,0,0,0.71,2,3,0,2,0,2.71,1,10,0,20,0,12.86,1,63.0,171.0
5996,14,5,5,2,2,17,2,2,1,40,4,50,7,0,5.45,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,15,0,10.00,1,57.3,160.0
5997,14,5,5,2,2,15,1,6,2,30,0,0,0,30,0.14,2,0,20,0,40,0.43,2,0,0,0,0,0.00,2,5,30,12,0,7.36,1,61.2,158.5
